source,target,r,p,t,n,type1,type2,name1,name2,fdr
MP0096,MP0122,0.205997009403017,1.74385992393546e-05,4.34491745887807,430,MTB,MTB,L-Methionine,Octanoic acid,0.0004280383449659
MP0096,MP0126,0.227566810221147,1.96760610509743e-06,4.82348230453332,430,MTB,MTB,L-Methionine,Ornithine,5.91045456149577e-05
MP0096,MP0151,0.1904514654567,7.34216593009113e-05,4.00416371519584,430,MTB,MTB,L-Methionine,3-4-Dihydroxymandelic acid,0.001559790419915
MP0096,MP0156,0.139123273104284,0.0039287823513037,2.89967110000748,430,MTB,MTB,L-Methionine,5-Aminolevulinic acid,0.0434825196364506
MP0096,MP0175,0.339449020933283,5.29740909119008e-13,7.44840177739518,430,MTB,MTB,L-Methionine,L-Arginine,3.62849082883285e-11
MP0096,MS021,0.363866458105472,6.180384455248361e-14,7.78354076947185,401,MTB,MTB,L-Methionine,L-Lysine,4.4706706246376e-12
MP0099,MP0100,0.414555257520838,3.32031584507177e-19,9.40230452631846,430,MTB,MTB,L-Serine,L-Threonine,3.2947749539558304e-17
MP0099,MP0118,0.13991612670134,0.0037266078206866,2.9165251269651,430,MTB,MTB,L-Serine,N-Acetyl-L-aspartic acid,0.041800585200871
MP0099,MP0126,0.30359512761695,1.41309784119613e-10,6.57653797314143,430,MTB,MTB,L-Serine,Ornithine,7.868616756012961e-09
MP0099,MP0175,0.276958124158162,5.630544808943261e-09,5.94906693718459,430,MTB,MTB,L-Serine,L-Arginine,2.58381917912376e-07
MP0099,ML004,-0.215446244418122,1.41758685636245e-05,-4.395972334143,401,MTB,MTB,L-Serine,CH2COO,0.0003547022284993
MP0099,ML018,-0.195240250477033,8.6540021023935e-05,-3.96646732684738,401,MTB,MTB,L-Serine,NAGI,0.0017941600787283
MP0099,MS018,-0.210420401906223,2.26028878348088e-05,-4.28861462722049,401,MTB,MTB,L-Serine,N-acetylated glycoproteins,0.0005433116516814
MP0099,MS021,0.22668592503324,4.79611337457389e-06,4.63740643618326,401,MTB,MTB,L-Serine,L-Lysine,0.0001324206332432
MP0099,MS022,-0.224829236779946,5.7586753720288e-06,-4.59739241765532,401,MTB,MTB,L-Serine,CH2CH2CO,0.0001562107968907
MP0100,MP0118,0.148048260934085,0.0021346611555206,3.08973007615746,430,MTB,MTB,L-Threonine,N-Acetyl-L-aspartic acid,0.0269238631348121
MP0100,MP0126,0.294048375730665,5.53289482118062e-10,6.34981185667344,430,MTB,MTB,L-Threonine,Ornithine,2.89106542225717e-08
MP0100,MP0151,0.159225406962925,0.000947868921282,3.32884391259549,430,MTB,MTB,L-Threonine,3-4-Dihydroxymandelic acid,0.0138250730855336
MP0100,MP0156,0.150583813017204,0.0017839638445137,3.1438635833075,430,MTB,MTB,L-Threonine,5-Aminolevulinic acid,0.0233899720325289
MP0100,MP0175,0.263512627128956,3.13449386887213e-08,5.6381131124145,430,MTB,MTB,L-Threonine,L-Arginine,1.28819376345506e-06
MP0100,MS021,0.250667291162721,3.92463133651102e-07,5.15922751606382,401,MTB,MTB,L-Threonine,L-Lysine,1.33817826187644e-05
MP0105,MP0106,0.999959104149298,0.0,2282.11148929442,430,MTB,MTB,Linoelaidic acid,Linoleic acid,0.0
MP0105,MP0115,0.747202578009001,1.3256539957988199e-77,23.2051943391408,430,MTB,MTB,Linoelaidic acid,Myristic acid,9.05343699483785e-75
MP0105,MP0116,0.675752139728495,2.13552078007169e-58,18.9212044471571,430,MTB,MTB,Linoelaidic acid,Myristoleic acid,8.26446541887742e-56
MP0105,MP0122,0.322068818116807,8.715978801137369e-12,7.02156051257545,430,MTB,MTB,Linoelaidic acid,Octanoic acid,5.45512204211347e-10
MP0105,MP0124,0.91121917719837,3.45356821144221e-166,45.6575728419717,430,MTB,MTB,Linoelaidic acid,Oleic acid,1.14559791242412e-162
MP0105,MP0128,0.229895262919805,1.53417060713919e-06,4.87557521115284,430,MTB,MTB,Linoelaidic acid,Oxoglutaric acid,4.71833662222145e-05
MP0105,MP0135,0.149978189228474,0.0018625642011487,3.13092791607683,430,MTB,MTB,Linoelaidic acid,Pyroglutamic acid,0.0242530181047046
MP0105,MP0154,0.31524321186305,2.4952471846938697e-11,6.85613460826404,430,MTB,MTB,Linoelaidic acid,3-Hydroxybutyrylcarnitine,1.5010269333832102e-09
MP0105,ML017,0.149843972770715,0.0026936020519907,3.01971361178087,401,MTB,MTB,Linoelaidic acid,NAGII,0.0326097182727969
MP0105,ML018,0.143603136946791,0.0040481768161106,2.89123889346528,401,MTB,MTB,Linoelaidic acid,NAGI,0.0444018260132686
MP0105,MS016,0.322898326606389,3.9093925400847e-11,6.79783893837661,401,MTB,MTB,Linoelaidic acid,Acetoacetate,2.2962825891836e-09
MP0105,MS018,0.146438612146371,0.0033705582907194,2.94956570372747,401,MTB,MTB,Linoelaidic acid,N-acetylated glycoproteins,0.0388216088841789
MP0105,MS025,0.408544451567913,1.7508666766844e-17,8.91842647711784,401,MTB,MTB,Linoelaidic acid,3-Hydroxybutytrate,1.5880907903363902e-15
MP0106,MP0115,0.747353393894558,1.18884193823921e-77,23.2158026024214,430,MTB,MTB,Linoleic acid,Myristic acid,8.36512418361043e-75
MP0106,MP0116,0.675482157991053,2.46468812451472e-58,18.9072988321718,430,MTB,MTB,Linoleic acid,Myristoleic acid,9.318612746194359e-56
MP0106,MP0122,0.321491556954802,9.53670266801673e-12,7.00752324413388,430,MTB,MTB,Linoleic acid,Octanoic acid,5.92091539976867e-10
MP0106,MP0124,0.911339919982876,2.61915824229641e-166,45.6932626467416,430,MTB,MTB,Linoleic acid,Oleic acid,1.01361423976871e-162
MP0106,MP0128,0.228802328972097,1.72480134896109e-06,4.85111279609768,430,MTB,MTB,Linoleic acid,Oxoglutaric acid,5.25589072478694e-05
MP0106,MP0135,0.15009249022132,0.0018474913093213,3.13336902253922,430,MTB,MTB,Linoleic acid,Pyroglutamic acid,0.0241275299226334
MP0106,MP0154,0.314467065185539,2.8075336895680002e-11,6.83739941449055,430,MTB,MTB,Linoleic acid,3-Hydroxybutyrylcarnitine,1.6715623659428e-09
MP0106,ML017,0.149308386013771,0.0027911257127951,3.00867370662517,401,MTB,MTB,Linoleic acid,NAGII,0.0336001562767817
MP0106,ML018,0.143402362545111,0.0041005370528173,2.88711166208651,401,MTB,MTB,Linoleic acid,NAGI,0.0448490204269514
MP0106,MS016,0.322886519374458,3.9161408497704696e-11,6.79756143386795,401,MTB,MTB,Linoleic acid,Acetoacetate,2.2962825891836e-09
MP0106,MS018,0.146474158936932,0.0033627589983183,2.95029738302318,401,MTB,MTB,Linoleic acid,N-acetylated glycoproteins,0.038770240288457
MP0106,MS025,0.408570571987605,1.7418769696016e-17,8.91911093187719,401,MTB,MTB,Linoleic acid,3-Hydroxybutytrate,1.5861326758489902e-15
MP0113,MP0154,0.140962360701794,0.0034742514126068,2.93877413212501,430,MTB,MTB,Murocholic acid,3-Hydroxybutyrylcarnitine,0.0396777540557604
MP0113,ML017,0.141821404584604,0.004534708711155,2.85462527360695,401,MTB,MTB,Murocholic acid,NAGII,0.0488385604234787
MP0115,MP0116,0.727572867023735,1.01503447512911e-71,21.889605120849,430,MTB,MTB,Myristic acid,Myristoleic acid,5.89227512812448e-69
MP0115,MP0122,0.258256577962964,5.97879075574596e-08,5.51753040550019,430,MTB,MTB,Myristic acid,Octanoic acid,2.34110491312683e-06
MP0115,MP0124,0.777890905808022,5.5439683544698e-88,25.549815542993,430,MTB,MTB,Myristic acid,Oleic acid,4.76781278484402e-85
MP0115,MP0128,0.294194586155096,5.42047630333771e-10,6.35326826960542,430,MTB,MTB,Myristic acid,Oxoglutaric acid,2.84758958740954e-08
MP0115,MP0135,0.167597316928486,0.0004980585985405,3.50879973392063,430,MTB,MTB,Myristic acid,Pyroglutamic acid,0.0079758073504221
MP0115,MP0154,0.205413051120634,1.84433807628895e-05,4.33205712279874,430,MTB,MTB,Myristic acid,3-Hydroxybutyrylcarnitine,0.000450795054015
MP0115,MP0175,-0.182823461538766,0.0001427682064386,-3.83812237125308,430,MTB,MTB,Myristic acid,L-Arginine,0.0027718041417264
MP0115,ML004,0.211247774225505,2.09478412337988e-05,4.30626349515994,401,MTB,MTB,Myristic acid,CH2COO,0.0005061486716428
MP0115,ML017,0.188380614364425,0.0001536864225973,3.82188378620632,401,MTB,MTB,Myristic acid,NAGII,0.0029639524358064
MP0115,ML018,0.169836776922482,0.0006577160367526,3.43386022009413,401,MTB,MTB,Myristic acid,NAGI,0.0101140174658252
MP0115,MS016,0.256070429464554,2.15242386840824e-07,5.27815058622617,401,MTB,MTB,Myristic acid,Acetoacetate,7.7917563986998e-06
MP0115,MS018,0.1446637236473,0.0037814853621141,2.9130469714502,401,MTB,MTB,Myristic acid,N-acetylated glycoproteins,0.042255096298504
MP0115,MS022,0.167369131663126,0.0007896077285412,3.3825191182167,401,MTB,MTB,Myristic acid,CH2CH2CO,0.0118135898561383
MP0115,MS025,0.37095974430386,1.8341921218083202e-14,7.95921920831629,401,MTB,MTB,Myristic acid,3-Hydroxybutytrate,1.39639151043899e-12
MP0115,MS027,0.144607725082625,0.0037951586739747,2.91189525772389,401,MTB,MTB,Myristic acid,L-Isoleucine,0.0423638102564391
MP0116,MP0122,0.185387694215129,0.0001145038650125,3.89385712382976,430,MTB,MTB,Myristoleic acid,Octanoic acid,0.0022920515048208
MP0116,MP0124,0.70381746621205,2.9769211470572e-65,20.4490710913333,430,MTB,MTB,Myristoleic acid,Oleic acid,1.44008560488892e-62
MP0116,MP0128,0.260542931857831,4.52246237520318e-08,5.5699178825469,430,MTB,MTB,Myristoleic acid,Oxoglutaric acid,1.80742816440994e-06
MP0116,MP0154,0.198700022786154,3.47200880641279e-05,4.18456091669129,430,MTB,MTB,Myristoleic acid,3-Hydroxybutyrylcarnitine,0.0008045912623244
MP0116,MP0175,-0.196081292691423,4.41880889047335e-05,-4.12719077919201,430,MTB,MTB,Myristoleic acid,L-Arginine,0.000997130635926
MP0116,MS016,0.183533153292424,0.0002278718299916,3.72006294542533,401,MTB,MTB,Myristoleic acid,Acetoacetate,0.004169569655166
MP0116,MS025,0.270584690896064,4.00284229189931e-08,5.60027339119862,401,MTB,MTB,Myristoleic acid,3-Hydroxybutytrate,1.6192682581516e-06
MP0122,MP0124,0.288414635787932,1.20955178001396e-09,6.21699855514636,430,MTB,MTB,Octanoic acid,Oleic acid,6.03995534019875e-08
MP0122,MP0128,0.356830514099088,2.68590990768753e-14,7.88390292781719,430,MTB,MTB,Octanoic acid,Oxoglutaric acid,2.0053642461898598e-12
MP0122,MP0154,0.320225222682642,1.1610220050302899e-11,6.97676026332884,430,MTB,MTB,Octanoic acid,3-Hydroxybutyrylcarnitine,7.13199231661466e-10
MP0122,ML004,0.167931713032324,0.0007575490481592,3.39421822521373,401,MTB,MTB,Octanoic acid,CH2COO,0.0113926741569032
MP0122,ML017,0.224838769032005,5.75329308107637e-06,4.59759771477137,401,MTB,MTB,Octanoic acid,NAGII,0.0001562107968907
MP0122,ML018,0.169255195967138,0.0006868194881605,3.42175406830977,401,MTB,MTB,Octanoic acid,NAGI,0.010512820379095
MP0122,MS008,0.178245825018612,0.0003462591344657,3.60932263690294,401,MTB,MTB,Octanoic acid,Lactate,0.0058858983179308
MP0122,MS016,0.213323905311354,1.72861200154898e-05,4.35059268559064,401,MTB,MTB,Octanoic acid,Acetoacetate,0.0004247446632377
MP0122,MS018,0.15988795798006,0.0013535466233567,3.22726319094743,401,MTB,MTB,Octanoic acid,N-acetylated glycoproteins,0.0184769856521713
MP0122,MS021,0.180433197821204,0.000291635649988,3.65509620991968,401,MTB,MTB,Octanoic acid,L-Lysine,0.0051340256199567
MP0122,MS025,0.285075415515063,6.741530189611711e-09,5.9259856560961,401,MTB,MTB,Octanoic acid,3-Hydroxybutytrate,3.06169258308022e-07
MP0122,MS026,0.292877088426637,2.47469377817019e-09,6.10315750043833,401,MTB,MTB,Octanoic acid,L-Valine,1.18479153668272e-07
MP0122,MS027,0.246534147734678,6.15671555322134e-07,5.06860512637829,401,MTB,MTB,Octanoic acid,L-Isoleucine,2.04227050208285e-05
MP0124,MP0128,0.264754425320384,2.68540983874707e-08,5.66668033356559,430,MTB,MTB,Oleic acid,Oxoglutaric acid,1.11547793301801e-06
MP0124,MP0135,0.159986941363112,0.0008951070477001,3.34518211620647,430,MTB,MTB,Oleic acid,Pyroglutamic acid,0.0131964353318083
MP0124,MP0154,0.321469099182018,9.57011169417208e-12,7.00697731438036,430,MTB,MTB,Oleic acid,3-Hydroxybutyrylcarnitine,5.92581316103135e-10
MP0124,ML017,0.143998587667682,0.0039468112002769,2.89936906719555,401,MTB,MTB,Oleic acid,NAGII,0.0435920982984679
MP0124,MS016,0.315116242387508,1.19884162859092e-10,6.61569596457692,401,MTB,MTB,Oleic acid,Acetoacetate,6.7077355700918205e-09
MP0124,MS025,0.407807450044742,2.0241883634697502e-17,8.89912505043828,401,MTB,MTB,Oleic acid,3-Hydroxybutytrate,1.8288581245045703e-15
MP0126,MP0128,0.14164579534966,0.0033178798079106,2.9533133373299,430,MTB,MTB,Ornithine,Oxoglutaric acid,0.0384436971754915
MP0126,MP0135,0.228318650460945,1.81622414521948e-06,4.8402931270692,430,MTB,MTB,Ornithine,Pyroglutamic acid,5.51277446431325e-05
MP0126,MS008,0.183190357492886,0.0002342205923053,3.71287326003969,401,MTB,MTB,Ornithine,Lactate,0.0042622273928918
MP0126,MS021,0.300298141681835,9.27073962447729e-10,6.27292237665181,401,MTB,MTB,Ornithine,L-Lysine,4.73241000743778e-08
MP0128,MP0135,0.445665079364459,2.83057230838481e-22,10.2752746951641,430,MTB,MTB,Oxoglutaric acid,Pyroglutamic acid,3.12980423812834e-20
MP0128,MP0175,-0.240481715227677,4.78730870130429e-07,-5.11355062659967,430,MTB,MTB,Oxoglutaric acid,L-Arginine,1.61103344991718e-05
MP0128,MS008,0.353174037377427,3.64721402127657e-13,7.52165610688919,401,MTB,MTB,Oxoglutaric acid,Lactate,2.5204854039893397e-11
MP0135,MP0164,0.145204553117112,0.0026021387238868,3.02909156069982,430,MTB,MTB,Pyroglutamic acid,Citramalic acid,0.0317841458015002
MP0135,MS008,0.251307558734687,3.65760239317078e-07,5.1732926448048,401,MTB,MTB,Pyroglutamic acid,Lactate,1.25821522325075e-05
MP0135,MS009,0.155773144087873,0.0018031393808835,3.14211414572616,401,MTB,MTB,Pyroglutamic acid,Creatine,0.0236147187953278
MP0135,MS021,0.148286435159807,0.0029861721368581,2.98761601542579,401,MTB,MTB,Pyroglutamic acid,L-Lysine,0.0354312299529105
MP0140,MS001,0.296520992008889,1.53344670886776e-09,6.18636229331148,401,MTB,MTB,Tartaric acid,Formate,7.52453822391879e-08
MP0140,MS009,0.255791006704247,2.22108381611426e-07,5.27198763897405,401,MTB,MTB,Tartaric acid,Creatine,7.99590173801134e-06
MP0154,MS016,0.376050623673797,7.52882576988816e-15,8.08629690756946,401,MTB,MTB,3-Hydroxybutyrylcarnitine,Acetoacetate,5.827311145893439e-13
MP0154,MS025,0.454031504249084,1.09586645389456e-21,10.15337770578,401,MTB,MTB,3-Hydroxybutyrylcarnitine,3-Hydroxybutytrate,1.18353577020612e-19
MP0154,MS026,0.182120715181528,0.0002551100464759,3.6904479316796,401,MTB,MTB,3-Hydroxybutyrylcarnitine,L-Valine,0.0045813265886865
MP0154,MS027,0.142169459059045,0.0044357113192242,2.86177536399286,401,MTB,MTB,3-Hydroxybutyrylcarnitine,L-Isoleucine,0.0479056822476223
MP0164,ML004,0.158054169280131,0.0015393848775674,3.18929503888537,401,MTB,MTB,Citramalic acid,CH2COO,0.0205901594799057
MP0164,MS008,0.186042605556466,0.0001860686327604,3.77273833575932,401,MTB,MTB,Citramalic acid,Lactate,0.0034983916216177
MP0164,MS022,0.166820935339129,0.0008220492368061,3.37112242435121,401,MTB,MTB,Citramalic acid,CH2CH2CO,0.0122437352653232
MP0175,MS008,-0.219633806500305,9.52891339852917e-06,-4.48570275238375,401,MTB,MTB,L-Arginine,Lactate,0.0002469434923145
MP0175,MS021,0.288215132712865,4.520593905219591e-09,5.9971299496704,401,MTB,MTB,L-Arginine,L-Lysine,2.09517346265866e-07
ML004,ML017,0.813457878348423,1.7961056893153e-95,27.8668660978209,401,MTB,MTB,CH2COO,NAGII,1.98597971932863e-92
ML004,ML018,0.961964897724578,7.67140501466552e-226,70.1643598964893,401,MTB,MTB,CH2COO,NAGI,8.906501222026659e-222
ML004,MS008,0.304106137950689,5.54058618821895e-10,6.36051771858262,401,MTB,MTB,CH2COO,Lactate,2.89106542225717e-08
ML004,MS016,0.500885906088637,9.93166814317387e-27,11.5308230763376,401,MTB,MTB,CH2COO,Acetoacetate,1.33302505366761e-24
ML004,MS018,0.885371445306366,3.8972654687922197e-134,37.9468642460996,401,MTB,MTB,CH2COO,N-acetylated glycoproteins,9.04945041853553e-131
ML004,MS022,0.883261340940213,1.1688164948893601e-132,37.5337390164388,401,MTB,MTB,CH2COO,CH2CH2CO,2.46726536466646e-129
ML004,MS025,0.583821920775348,7.9899239236568e-38,14.3279110050792,401,MTB,MTB,CH2COO,3-Hydroxybutytrate,1.7020737019019302e-35
ML004,MS026,0.467778287859043,4.3642344844763804e-23,10.5452963714225,401,MTB,MTB,CH2COO,L-Valine,5.01670914502681e-21
ML004,MS027,0.654875219110838,3.1466052681816298e-50,17.2656571148743,401,MTB,MTB,CH2COO,L-Isoleucine,9.488853808724349e-48
ML017,ML018,0.838437713067401,1.06399832630145e-106,30.6529023636446,401,MTB,MTB,NAGII,NAGI,1.37255784092887e-103
ML017,MS008,0.333638305943933,7.89215202937524e-12,7.0517534287122,401,MTB,MTB,NAGII,Lactate,4.9797763620134e-10
ML017,MS016,0.503431058952366,5.01419620924325e-27,11.6092382463629,401,MTB,MTB,NAGII,Acetoacetate,6.8893275726998905e-25
ML017,MS018,0.715476193919256,8.21392049891555e-64,20.4051028805315,401,MTB,MTB,NAGII,N-acetylated glycoproteins,3.6678314227849804e-61
ML017,MS021,0.222699739299487,7.0892945109104e-06,4.55156391364401,401,MTB,MTB,NAGII,L-Lysine,0.0001885606168881
ML017,MS022,0.553666191889204,1.98869661279774e-33,13.2475177113028,401,MTB,MTB,NAGII,CH2CH2CO,3.6076199491533996e-31
ML017,MS025,0.535828608974307,4.95765449765041e-31,12.6447599720296,401,MTB,MTB,NAGII,3-Hydroxybutytrate,7.7781579348272e-29
ML017,MS026,0.452375048264716,1.60028956560948e-21,10.1067818625665,401,MTB,MTB,NAGII,L-Valine,1.6967453750434802e-19
ML017,MS027,0.610401070899254,4.2547624686100496e-42,15.3544631933506,401,MTB,MTB,NAGII,L-Isoleucine,1.07386504914267e-39
ML018,MS008,0.278123217742697,1.60510834867963e-08,5.76918678095021,401,MTB,MTB,NAGI,Lactate,6.90196589932239e-07
ML018,MS016,0.501401364985822,8.65185533663323e-27,11.5466717416868,401,MTB,MTB,NAGI,Acetoacetate,1.16800047044549e-24
ML018,MS018,0.939292240053903,1.58667444061238e-186,54.5446618783062,401,MTB,MTB,NAGI,N-acetylated glycoproteins,9.21064512775487e-183
ML018,MS022,0.852557301790146,6.2449833373247096e-114,32.5028446178682,401,MTB,MTB,NAGI,CH2CH2CO,9.063032068292481e-111
ML018,MS025,0.560444320029868,2.2358096541715597e-34,13.4833137006139,401,MTB,MTB,NAGI,3-Hydroxybutytrate,4.1202777912590203e-32
ML018,MS026,0.463132079968922,1.3186763799259001e-22,10.4117714101832,401,MTB,MTB,NAGI,L-Valine,1.4792108957429702e-20
ML018,MS027,0.658092511214188,7.17412861613445e-51,17.4150015166939,401,MTB,MTB,NAGI,L-Isoleucine,2.22111021955522e-48
MS001,MS009,0.678586158171566,3.74136932849586e-55,18.4075565476478,401,MTB,MTB,Formate,Creatine,1.25905211315469e-52
MS008,MS009,0.22302159131004,6.87091243752327e-06,4.55848601074246,401,MTB,MTB,Lactate,Creatine,0.0001829616821092
MS008,MS018,0.267591137450062,5.71000128093693e-08,5.53350856514964,401,MTB,MTB,Lactate,N-acetylated glycoproteins,2.24342182306862e-06
MS008,MS021,0.154629188285545,0.0019504425230609,3.11847192900152,401,MTB,MTB,Lactate,L-Lysine,0.025077118153641
MS008,MS022,0.248744296625456,4.84407449043474e-07,5.11702731452397,401,MTB,MTB,Lactate,CH2CH2CO,1.6277772744992e-05
MS008,MS025,0.231367149413458,3.00352171973553e-06,4.73853067824842,401,MTB,MTB,Lactate,3-Hydroxybutytrate,8.62073848359197e-05
MS008,MS026,0.298695573531925,1.1487607300873701e-09,6.2361574243441,401,MTB,MTB,Lactate,L-Valine,5.74875520530791e-08
MS008,MS027,0.373648636236508,1.1482510907982101e-14,8.02623389561534,401,MTB,MTB,Lactate,L-Isoleucine,8.82860606898492e-13
MS009,MS018,0.144815193110951,0.0037447238652636,2.91616236351413,401,MTB,MTB,Creatine,N-acetylated glycoproteins,0.0418846282039604
MS009,MS021,0.195907191416997,8.17530246533314e-05,3.98055660507209,401,MTB,MTB,Creatine,L-Lysine,0.001705575231312
MS009,MS026,0.146898901199327,0.0032708249190103,2.95904099290488,401,MTB,MTB,Creatine,L-Valine,0.0380122895993089
MS009,MS027,0.194621528437371,9.12157482537185e-05,3.95340179965191,401,MTB,MTB,Creatine,L-Isoleucine,0.0018776858816058
MS016,MS018,0.510778556482876,6.74850560757265e-28,11.8379025750402,401,MTB,MTB,Acetoacetate,N-acetylated glycoproteins,9.61351535017404e-26
MS016,MS021,0.348669227497938,7.55383473120495e-13,7.41234031083462,401,MTB,MTB,Acetoacetate,L-Lysine,5.09883844356334e-11
MS016,MS022,0.476122389881794,5.73889449547404e-24,10.7879209535706,401,MTB,MTB,Acetoacetate,CH2CH2CO,6.8336989838414e-22
MS016,MS025,0.743064617718263,3.02789325670826e-71,22.1234643359962,401,MTB,MTB,Acetoacetate,3-Hydroxybutytrate,1.7148214980674601e-68
MS016,MS026,0.530662087666615,2.3076204795941397e-30,12.4747207693235,401,MTB,MTB,Acetoacetate,L-Valine,3.52519391685368e-28
MS016,MS027,0.60105969724812,1.50163566805657e-40,14.9849446288209,401,MTB,MTB,Acetoacetate,L-Isoleucine,3.55795716451772e-38
MS018,MS021,0.16533997382433,0.0009159504663797,3.3403501098294,401,MTB,MTB,N-acetylated glycoproteins,L-Lysine,0.0134270011548848
MS018,MS022,0.889845163085492,2.29607224055467e-137,38.8592844985753,401,MTB,MTB,N-acetylated glycoproteins,CH2CH2CO,5.92386638063104e-134
MS018,MS025,0.577993415359222,6.1369314044084e-37,14.1125644150801,401,MTB,MTB,N-acetylated glycoproteins,3-Hydroxybutytrate,1.29545042918512e-34
MS018,MS026,0.460576644954939,2.40521956228717e-22,10.3387995767966,401,MTB,MTB,N-acetylated glycoproteins,L-Valine,2.6722104419286102e-20
MS018,MS027,0.67982846577456,2.00527336504814e-55,18.4701648678994,401,MTB,MTB,N-acetylated glycoproteins,L-Isoleucine,7.05491629339663e-53
MS021,MS025,0.180380841349153,0.0002928433529743,3.65399993214933,401,MTB,MTB,L-Lysine,3-Hydroxybutytrate,0.0051410566689702
MS021,MS026,0.553208988252371,2.3004402985019e-33,13.2317510033634,401,MTB,MTB,L-Lysine,L-Valine,4.14079253730342e-31
MS021,MS027,0.444276470257255,9.893716760415431e-21,9.88084315338314,401,MTB,MTB,L-Lysine,L-Isoleucine,1.03018880348362e-18
